-137.71,540.037,5
-202.535,445.058,5
-453.661,487.937,5
-527.639,452.449,5
77.2794,-549.912,5
145.092,-603.186,5
-146.187,-629.862,5
-253.678,-588.016,5
-36.2063,641.402,5
145.101,568.522,5
-64.2414,558.211,5

31.1611,-51.2736,5
44.2352,-22.1425,5
141.479,13.2417,5
285.771,58.2884,5
371.556,52.8291,5
-159.56,-7.25702,5
-231.718,50.9309,5
-252.103,-36.1365,5
-358.275,-43.1163,5
21.1525,-256.148,5
55.397,-240.132,5
149.979,-166.865,5
294.762,-259.771,5
368.115,-149.173,5
445.503,-225.102,5
-159.184,-190.141,5
-214.348,-258.259,5
-352.617,-171.166,5
-326.222,-146.033,5
-448.704,-235.042,5
-523.347,-255.271,5
52.3736,229.275,5
153.443,227.275,5
253.969,226.216,5
359.963,202.121,5
459.362,208.73,5
493.674,140.334,5
-47.4241,171.09,5
-140.029,198.14,5
-322.923,255.449,5
-284.883,258.064,5
-447.829,236.227,5
-517.966,257.247,5
58.0678,-384.896,5
40.8671,-410.164,5
252.702,-371.32,5
270.414,-347.802,5
389.732,-340.885,5
501.259,-340.013,5
-110.046,-340.847,5
-253.089,-372.044,5
-352.059,-370.17,5
-345.965,-361.436,5
-458.295,-385.798,5
-525.191,-345.544,5
42.6823,357.831,5
105.697,340.271,5
211.207,341.056,5
358.783,387.976,5
458.761,387.872,5
454.814,439.475,5
-157.44,417.339,5
-213.685,458.419,5
-302.332,459.955,5
-251.906,364.125,5
-430.905,348.572,5
-455.727,359.504,5
-19.3073,-156.809,5
230.204,-48.1569,5
406.598,-159.636,5
451.344,-135.108,5
-257.568,-116.91,5
-454.383,-125.347,5
-516.294,-157.745,5
46.5206,137.892,5
209.192,40.7082,5
444.101,59.3176,5
545.767,61.2008,5
-187.969,158.781,5
-348.36,69.4504,5
-505.752,40.2764,5
-57.1396,318.305,5
211.859,241.184,5
340.065,302.791,5
-152.762,263.006,5
-435.206,251.414,5
59.7021,-305.972,5
251.362,-331.015,5
450.454,-332.471,5
-257.325,-282.284,5
-340.312,-306.116,5
159.857,-504.138,5
153.007,-537.305,5
374.923,-554.508,5
479.044,-556.221,5
-118.919,-443.061,5
-154.856,-539.522,5
-446.532,-462.122,5
-486.791,-441.472,5
147.339,463.136,5
226.308,446.075,5
438.021,453.584,5
440.047,502.365,5
-141.138,543.677,5
-202.765,440.064,5
-458.539,486.84,5
-530.151,448.126,5
75.2139,-545.359,5
140.101,-603.475,5
-150.386,-632.577,5
-258.558,-586.926,5
-39.4978,645.166,5
149.201,565.66,5
-60.9906,554.412,5

33.7579,-55.5464,5
39.5882,-23.9877,5
136.603,14.3452,5
284.585,63.1458,5
369.185,57.2315,5
-164.523,-7.86178,5
-234.361,55.1751,5
-248.111,-39.1479,5
-354.798,-46.7093,5
22.9152,-260.827,5
51.6801,-243.476,5
145.811,-164.104,5
294.325,-264.752,5
365.458,-144.937,5
440.962,-227.193,5
-164.116,-189.319,5
-215.544,-263.114,5
-357.002,-168.763,5
-328.407,-141.536,5
-452.763,-237.962,5
-525.293,-259.877,5
56.738,231.714,5
157.896,229.547,5
258.467,228.401,5
364.959,202.297,5
464.308,209.457,5
493.147,135.362,5
-43.0428,168.681,5
-135.031,197.985,5
-324.833,260.069,5
-283.623,262.903,5
-451.815,239.245,5
-519.463,262.018,5
62.9067,-383.637,5
35.9394,-411.011,5
257.094,-368.93,5
267.948,-343.452,5
388.876,-335.959,5
501.364,-335.014,5
-110.884,-335.918,5
-257.513,-369.714,5
-356.397,-367.684,5
-349.796,-358.222,5
-463.153,-384.615,5
-527.29,-341.006,5
46.2391,354.317,5
106.172,335.294,5
212.141,336.144,5
363.681,386.974,5
463.658,386.861,5
451.049,442.764,5
-162.227,418.784,5
-214.825,463.287,5
-302.527,464.951,5
-247.898,361.136,5
-433.481,344.286,5
-452.038,356.13,5
-20.9162,-161.543,5
232.721,-43.8366,5
407.148,-164.606,5
447.289,-138.034,5
-262.365,-118.319,5
-458.915,-127.459,5
-517.652,-162.557,5
50.3973,141.05,5
209.958,35.7673,5
447.777,55.9274,5
549.581,57.9675,5
-186.967,163.68,5
-344.056,66.9046,5
-506.232,35.2994,5
-61.9012,319.83,5
212.847,236.282,5
335.07,303.024,5
-148.825,259.923,5
-438.139,247.366,5
64.6772,-306.469,5
255.642,-333.599,5
454.659,-335.177,5
-262.102,-280.807,5
-335.339,-306.625,5
164.845,-504.483,5
149.091,-540.414,5
372.833,-559.051,5
477.297,-560.906,5
-120.495,-438.316,5
-151.094,-542.816,5
-450.41,-458.966,5
-485.69,-436.595,5
151.284,460.064,5
228.5,441.581,5
441.189,449.716,5
435.051,502.562,5
-144.566,547.317,5
-202.996,435.069,5
-463.417,485.744,5
